안전인증번호,인증업체코드,업체명,인증업체주소,접수번호,인증서발행일,적용안전기준,인증서상태,모델명,파생모델명,인증품목명,인증구분,제조국가
ABA71-D002-19002,,후지테크코리아,인천광역시 남동구 호구포로 151,B20240828106,2024-09-02,승강기안전기준 별표 22,회수,FP17XFM55A12-12A,"FP17XNUMEN, FP17XWTYF328",엘리베이터 > 전기식 엘리베이터 > 일반형,모델,한국
ABA71-H010-24001,,엘엠엘리베이터,경기도 김포시 통진읍 옹정로 60,B20240814101,2024-09-03,승강기안전기준 별표 22,회수,LM-MOR04P,,엘리베이터 > 전기식 엘리베이터 > 일반형,모델,한국
ABA71-J003-21002,,현대엘리베이터,충청북도 충주시 충주산단1로 128,B20240828102,2024-09-04,승강기안전기준 별표 22,회수,GTSS-R,,엘리베이터 > 전기식 엘리베이터 > 일반형,모델,한국
ABA71-E001-22001,,목송엘리베이터,광주광역시 서구 무진대로 567,B20240910101,2024-09-12,승강기안전기준 별표 22,정상,MSEL-MR-P1,,엘리베이터 > 전기식 엘리베이터 > 일반형,모델,한국
ABA71-H007-22001,,명원엘리베이터,경기도 파주시 파평면 파평산로 407번길 6-17,B20240911101,2024-09-12,승강기안전기준 별표 22,회수,MW-MOR417,,엘리베이터 > 전기식 엘리베이터 > 일반형,모델,한국
ABA71-D001-21002,,오티스엘리베이터,서울특별시 영등포구 국제금융로 10,B20240905102,2024-09-20,승강기안전기준 별표 22,회수,ACD5 MRL GR,,엘리베이터 > 전기식 엘리베이터 > 일반형,모델,한국
ABA71-J004-21001,,대오정공,충청북도 음성군 대소면 소석리 38,B20240729101,2024-09-24,승강기안전기준 별표 22,회수,SKYDREAM,,엘리베이터 > 전기식 엘리베이터 > 일반형,모델,한국
ABA71-K005-23001,,지에스엘리베이터,충청남도 아산시 둔포면 아산밸리동로 278-2,B20240912101,2024-09-24,승강기안전기준 별표 22,회수, GLD1,,엘리베이터 > 전기식 엘리베이터 > 일반형,모델,한국
ABA71-M003-24001,,에이엔티,경상남도 김해시 진례면 테크노밸리1로 25,B20240823101,2024-09-24,승강기안전기준 별표 22,정상,AN-MGR,,엘리베이터 > 전기식 엘리베이터 > 일반형,모델,한국
ABA73-R003-22001,,티케이엘리베이터코리아,충청남도 천안시 서북구 입장면 연곡길 235,B20240610101,2024-09-26,승강기안전기준 별표 24,정상,Velino GEC(FT시리즈),,에스컬레이터 > 에스컬레이터 > 일반형,모델,중국
ABA71-M002-24001,,모든엘리베이터,경상남도 거창군 남상면 일반산업길 241,B20240828107,2024-09-26,승강기안전기준 별표 22,정상,GMINI2,,엘리베이터 > 전기식 엘리베이터 > 일반형,모델,한국
ABA71-G001-24002,,대명엘리베이터(울산),울산광역시 북구 활밤로 19(효문동),B20240923101,2024-09-27,승강기안전기준 별표 22,정상,DM-MOR,,엘리베이터 > 전기식 엘리베이터 > 일반형,모델,한국
ABA71-K005-23003,,지에스엘리베이터,충청남도 아산시 둔포면 아산밸리동로 278-2,B20240905101,2024-09-27,승강기안전기준 별표 22,회수,GMB2,,엘리베이터 > 전기식 엘리베이터 > 일반형,모델,한국
ABA71-D003-20002,,한국미쓰비시엘리베이터,서울특별시 영등포구 국회대로 76길 22(여의도동),B20240725102,2024-10-04,승강기안전기준 별표 22,회수,K-NP-MRL-P1,K-NP-MRL-21QL,엘리베이터 > 전기식 엘리베이터 > 일반형,모델,한국
ABA71-D003-21004,,한국미쓰비시엘리베이터,서울특별시 영등포구 국회대로 76길 22(여의도동),B20240524102,2024-10-04,승강기안전기준 별표 22,정상,K-MR-H,,엘리베이터 > 전기식 엘리베이터 > 일반형,모델,한국
ABA76-H003-22001,,제일리프트,경기도 군포시 흥안대로27번길 14-8,B20241002101,2024-10-07,승강기안전기준 별표 26,회수,JEIL-W400,,휠체어리프트 > 유압식 수직형휠체어리프트 > 일반형,모델,한국
ABA71-H020-22001,,케이이에스,"경기도 김포시 대곶면 율생중앙로205번길 104, 가,나,다,라,마동",B20241002102,2024-10-08,승강기안전기준 별표 22,정상,KES-MR,,엘리베이터 > 전기식 엘리베이터 > 일반형,모델,한국
ABA71-H023-21001,,그린스마트엘리베이터,경기도 시흥시 엠티브이28로 20번길 7,B20241007101,2024-10-08,승강기안전기준 별표 22,정상,SEL-MMR-1.0,,엘리베이터 > 전기식 엘리베이터 > 일반형,모델,한국
ABA71-D002-19002,,후지테크코리아,인천광역시 남동구 호구포로 151,B20240925101,2024-10-11,승강기안전기준 별표 22,회수,FP17XFM55A12-12A,"FP17XNUMEN, FP17XWTYF328",엘리베이터 > 전기식 엘리베이터 > 일반형,모델,한국
ABA71-D002-20001,,후지테크코리아,인천광역시 남동구 호구포로 151,B20240925102,2024-10-11,승강기안전기준 별표 22,회수,FP17XFM35A09-11B,"FP17XNUMEM5, FP17XNUMEM2",엘리베이터 > 전기식 엘리베이터 > 일반형,모델,한국
ABA71-K005-23003,,지에스엘리베이터,충청남도 아산시 둔포면 아산밸리동로 278-2,B20241010102,2024-10-12,승강기안전기준 별표 22,회수,GMB2,,엘리베이터 > 전기식 엘리베이터 > 일반형,모델,한국
ABA71-H007-22001,,명원엘리베이터,경기도 파주시 파평면 파평산로 407번길 6-17,B20240930101,2024-10-14,승강기안전기준 별표 22,회수,MW-MOR417,,엘리베이터 > 전기식 엘리베이터 > 일반형,모델,한국
ABA71-H011-23001,,그린엘리베이터,경기도 평택시 오성면 오성산단로 36-19,B20240731104,2024-10-14,승강기안전기준 별표 22,정상,"GREL-MMR-2.0	",,엘리베이터 > 전기식 엘리베이터 > 일반형,모델,한국
ABA71-H014-20001,,한울테크,경기도 김포시 대곶면 학의동로 72,B20241014101,2024-10-14,승강기안전기준 별표 22,회수,HW-MRL,,엘리베이터 > 전기식 엘리베이터 > 일반형,모델,한국
ABA76-H003-22001,,제일리프트,경기도 군포시 흥안대로27번길 14-8,B20241011101,2024-10-14,승강기안전기준 별표 26,정상,JEIL-W400,,휠체어리프트 > 유압식 수직형휠체어리프트 > 일반형,모델,한국
ABA71-D001-19006,,오티스엘리베이터,서울특별시 영등포구 국제금융로 10,B20240812101,2024-10-15,승강기안전기준 별표 22,회수,ACD5 MR GM1,,엘리베이터 > 전기식 엘리베이터 > 일반형,모델,한국
ABA71-G001-24001,,대명엘리베이터(울산),울산광역시 북구 활밤로 19(효문동),B20241007102,2024-10-15,승강기안전기준 별표 22,정상,DM-MMR-G10L,,엘리베이터 > 전기식 엘리베이터 > 일반형,모델,한국
ABA71-H037-23001,,대광엘리베이터,경기도 안산시 단원구 별망로 87 ,B20241008102,2024-10-15,승강기안전기준 별표 22,정상,DK-MR1,,엘리베이터 > 전기식 엘리베이터 > 일반형,모델,한국
ABA71-J003-21003,,현대엘리베이터,충청북도 충주시 충주산단1로 128,B20240828101,2024-10-15,승강기안전기준 별표 22,회수,GTLX-R,,엘리베이터 > 전기식 엘리베이터 > 일반형,모델,한국
ABA71-J003-19005,,현대엘리베이터,충청북도 충주시 충주산단1로 128,B20240828103,2024-10-16,승강기안전기준 별표 22,회수,WBLX-GT-3,"WBLX-GA-1, WBLX-GT-1, WBLX-GT-2, WBLX-GX-1, WBLX-GX-2",엘리베이터 > 전기식 엘리베이터 > 일반형,모델,한국
ABA71-K001-19012,,티케이엘리베이터코리아,충청남도 천안시 서북구 입장면 연곡길 235,B20240708104,2024-10-16,승강기안전기준 별표 22,회수,META-L(MHC2),META-L1-B,엘리베이터 > 전기식 엘리베이터 > 일반형,모델,한국
ABA71-K001-22002,,티케이엘리베이터코리아,충청남도 천안시 서북구 입장면 연곡길 235,B20241014105,2024-10-16,승강기안전기준 별표 22,회수,META,,엘리베이터 > 전기식 엘리베이터 > 일반형,모델,한국
ABA71-O002-21001,,삼성엘리베이터,전남 순천시 서면 백강로 801,B20241015102,2024-10-16,승강기안전기준 별표 22,회수,SSEL-MRL-P0,,엘리베이터 > 전기식 엘리베이터 > 일반형,모델,한국
ABA71-K003-21002,,동양엘리베이터,충청남도 천안시 서북구 성환은 신방로 142-15,B20241007103,2024-10-18,승강기안전기준 별표 22,회수,DYMRL-M,,엘리베이터 > 전기식 엘리베이터 > 일반형,모델,한국
ABA71-M005-24001,,성광엘리베이터,경상남도 함안군 산인면 신산로 45 ,B20240828104,2024-10-22,승강기안전기준 별표 22,회수,EXID-III,,엘리베이터 > 전기식 엘리베이터 > 일반형,모델,한국
ABA71-H025-21001,,에스엠엘리베이터,경기도 김포시 대곶면 학의동로34번길 97-47,B20241021101,2024-10-24,승강기안전기준 별표 22,회수,SM-MMP300,,엘리베이터 > 전기식 엘리베이터 > 일반형,모델,한국
ABA71-K001-19008,,티케이엘리베이터코리아,충청남도 천안시 서북구 입장면 연곡길 235,B20240708102,2024-10-24,승강기안전기준 별표 22,회수,ENTA(MHC2),"ENTA-B, ENTA-C, ENTA-D",엘리베이터 > 전기식 엘리베이터 > 일반형,모델,한국
ABA71-L001-21001,,지앤디산업,경상북도 구미시 임수로 30-12(임수동) ,B20241018101,2024-10-24,승강기안전기준 별표 22,회수,GND-R,,엘리베이터 > 전기식 엘리베이터 > 일반형,모델,한국
ABA71-M005-24002,,성광엘리베이터,경상남도 함안군 산인면 신산로 45 ,B20240829102,2024-10-24,승강기안전기준 별표 22,정상,EXID-IV,,엘리베이터 > 전기식 엘리베이터 > 일반형,모델,한국
ABA71-N001-20002,,성원엘리베이터,전라북도 전주시 덕진구 신흥안길 52,B20241023101,2024-10-24,승강기안전기준 별표 22,회수,SW-MR-1,,엘리베이터 > 전기식 엘리베이터 > 일반형,모델,한국
ABA71-N001-21001,,성원엘리베이터,전라북도 전주시 덕진구 신흥안길 52,B20241023102,2024-10-24,승강기안전기준 별표 22,회수,SW-MRL-2,,엘리베이터 > 전기식 엘리베이터 > 일반형,모델,한국
ABA71-H009-24001,,동원엘리베이터(구.한신),경기도 김포시 대곶면 율마로151번길 52 ,B20240718105,2024-10-30,승강기안전기준 별표 22,정상,DW-MMR,,엘리베이터 > 전기식 엘리베이터 > 일반형,모델,한국
ABA71-J003-20007,,현대엘리베이터,충청북도 충주시 충주산단1로 128,B20241024101,2024-11-01,승강기안전기준 별표 22,회수,GTLX-GH-1,,엘리베이터 > 전기식 엘리베이터 > 일반형,모델,한국
ABA71-J003-20008,,현대엘리베이터,충청북도 충주시 충주산단1로 128,B20241024102,2024-11-01,승강기안전기준 별표 22,회수,GTSS-GH-1,,엘리베이터 > 전기식 엘리베이터 > 일반형,모델,한국
ABA71-M003-20001,,에이엔티,경상남도 김해시 진례면 테크노밸리1로 25,B20240814103,2024-11-01,승강기안전기준 별표 22,회수,AN-MRL,,엘리베이터 > 전기식 엘리베이터 > 일반형,모델,한국
ABA71-J003-24001,,현대엘리베이터,충청북도 충주시 충주산단1로 128,B20241101101,2024-11-04,승강기안전기준 별표 22,회수,WBHS2-GX,,엘리베이터 > 전기식 엘리베이터 > 일반형,모델,한국
ABA71-H023-21002,,그린스마트엘리베이터,경기도 시흥시 엠티브이28로 20번길 7,B20241104107,2024-11-05,승강기안전기준 별표 22,회수,SEL-M-2.0,,엘리베이터 > 전기식 엘리베이터 > 일반형,모델,한국
ABA71-H023-22001,,그린스마트엘리베이터,경기도 시흥시 엠티브이28로 20번길 7,B20241104106,2024-11-05,승강기안전기준 별표 22,정상,SEL-TESS-1.0,,엘리베이터 > 전기식 엘리베이터 > 일반형,모델,한국
ABA71-D001-24001,,오티스엘리베이터,서울특별시 영등포구 국제금융로 10,B20241004101,2024-11-06,승강기안전기준 별표 22,정상,ACD5 LC GR,,엘리베이터 > 전기식 엘리베이터 > 일반형,모델,한국
ABA71-J003-20002,,현대엘리베이터,충청북도 충주시 충주산단1로 128,B20241101102,2024-11-06,승강기안전기준 별표 22,회수,WBHS-GX,,엘리베이터 > 전기식 엘리베이터 > 일반형,모델,한국
ABA71-N001-20001,,성원엘리베이터,전라북도 전주시 덕진구 신흥안길 52,B20241104105,2024-11-06,승강기안전기준 별표 22,정상,SW-MRL-1,,엘리베이터 > 전기식 엘리베이터 > 일반형,모델,한국
ABA71-N001-20002,,성원엘리베이터,전라북도 전주시 덕진구 신흥안길 52,B20241104102,2024-11-07,승강기안전기준 별표 22,정상,SW-MR-1,,엘리베이터 > 전기식 엘리베이터 > 일반형,모델,한국
ABA71-N001-21001,,성원엘리베이터,전라북도 전주시 덕진구 신흥안길 52,B20241104104,2024-11-07,승강기안전기준 별표 22,회수,SW-MRL-2,,엘리베이터 > 전기식 엘리베이터 > 일반형,모델,한국
ABA71-N001-22001,,성원엘리베이터,전라북도 전주시 덕진구 신흥안길 52,B20241104103,2024-11-07,승강기안전기준 별표 22,회수,SW-MOR-R1,,엘리베이터 > 전기식 엘리베이터 > 일반형,모델,한국
ABA71-D001-19007,L,오티스엘리베이터,서울특별시 영등포구 국제금융로 10,B20240912102,2024-11-12,승강기안전기준 별표 22,회수,ACD4 MRL GR1,,엘리베이터 > 전기식 엘리베이터 > 일반형,모델,한국
ABA71-M003-20002,,에이엔티,경상남도 김해시 진례면 테크노밸리1로 25,B20241101103,2024-11-12,승강기안전기준 별표 22,정상,AN-MMR ,,엘리베이터 > 전기식 엘리베이터 > 일반형,모델,한국
ABA71-K005-24002,,지에스엘리베이터,충청남도 아산시 둔포면 아산밸리동로 278-2,B20240930103,2024-11-14,승강기안전기준 별표 22,정상,GMD1,,엘리베이터 > 전기식 엘리베이터 > 일반형,모델,한국
ABA71-J003-23001,,현대엘리베이터,충청북도 충주시 충주산단1로 128,B20241113101,2024-11-15,승강기안전기준 별표 22,정상,SUVF,,엘리베이터 > 전기식 엘리베이터 > 일반형,모델,한국
ABA71-J005-20001,,동양에레베이터, 충청북도 음성군 대소면 소석로 93,B20241114101,2024-11-15,승강기안전기준 별표 22,회수,Helios,,엘리베이터 > 전기식 엘리베이터 > 일반형,모델,한국
ABA71-B003-24001,,영진엘리베이터,부산광역시 기장군 장안읍 오리산단7로 25,B20241111103,2024-11-18,승강기안전기준 별표 22,정상,CRUZE1-H,,엘리베이터 > 전기식 엘리베이터 > 일반형,모델,한국
ABA71-J003-20007,,현대엘리베이터,충청북도 충주시 충주산단1로 128,B20241106102,2024-11-21,승강기안전기준 별표 22,회수,GTLX-GH-1,,엘리베이터 > 전기식 엘리베이터 > 일반형,모델,한국
ABA71-M002-24002,,모든엘리베이터,경상남도 거창군 남상면 일반산업길 241,B20241018103,2024-11-21,승강기안전기준 별표 22,정상,G-BELT-MRL,,엘리베이터 > 전기식 엘리베이터 > 일반형,모델,한국
"ABA76-D001-24001	",,동오전기,인천광역시 서구 봉수대로 321-1 (석남동),B20241011102,2024-11-21,승강기안전기준 별표 26,회수,"DO-W400M	",,휠체어리프트 > 유압식 수직형 휠체어리프트 > 일반형,모델,한국
ABA73-R006-23001,,쉰들러엘리베이터,경기도 시흥시 산기대학로 60,B20240828108,2024-11-22,승강기안전기준 별표 24,회수,S9300(F6),,에스컬레이터 > 에스컬레이터 > 일반형,모델,중국
ABA71-E001-23001,E,목송엘리베이터,광주광역시 서구 무진대로 567,B20241120102,2024-11-22,승강기안전기준 별표 22,정상,MS-MOR,,엘리베이터 > 전기식 엘리베이터 > 일반형,모델,한국
ABA71-H010-23001,,엘엠엘리베이터,경기도 김포시 통진읍 옹정로 60,B20241120101,2024-11-22,승강기안전기준 별표 22,정상,LM-MOR,,엘리베이터 > 전기식 엘리베이터 > 일반형,모델,한국
ABA71-F001-22001,,신일엘리베이터,"대전광역시 유성구 대학로 27, 901호",B20241120103,2024-11-23,승강기안전기준 별표 22,회수,SIEL-TERA,,엘리베이터 > 전기식 엘리베이터 > 일반형,모델,한국
ABA71-J003-21002,,현대엘리베이터,충청북도 충주시 충주산단1로 128,B20241122101,2024-11-26,승강기안전기준 별표 22,회수,GTSS-R,,엘리베이터 > 전기식 엘리베이터 > 일반형,모델,한국
ABA73-R003-24002,,티케이엘리베이터코리아,충청남도 천안시 서북구 입장면 연곡길 235,B20241104101,2024-11-29,승강기안전기준 별표 24,정상,velino,,에스컬레이터 > 에스컬레이터 > 일반형,모델,중국
ABA71-J002-21002,,다원엘리베이터,충청북도 청주시 오창읍 원리1길 19,B20241118102,2024-11-29,승강기안전기준 별표 22,회수,DAWON-MR,DAWON-MRS,엘리베이터 > 전기식 엘리베이터 > 일반형,모델,한국
ABA71-J003-20008,,현대엘리베이터,충청북도 충주시 충주산단1로 128,B20241106101,2024-11-29,승강기안전기준 별표 22,회수,GTSS-GH-1,,엘리베이터 > 전기식 엘리베이터 > 일반형,모델,한국
ABA71-H036-23001,A,수림엘리베이터,경기도 화성시 마도면 금해로135번길 83,B20241030101,2024-11-29,승강기안전기준 별표 22,정상,SL-MR-NUMEN,,엘리베이터 > 전기식 엘리베이터 > 일반형,모델,한국
ABA71-K001-23001,F,티케이엘리베이터코리아,충청남도 천안시 서북구 입장면 연곡길 235,B20241014104,2024-11-29,승강기안전기준 별표 22,정상,META-R3-A,,엘리베이터 > 전기식 엘리베이터 > 일반형,모델,한국
ABA71-K001-19010,R,티케이엘리베이터코리아,충청남도 천안시 서북구 입장면 연곡길 235,B20241014103,2024-11-29,승강기안전기준 별표 22,정상,META-R(MHC2),"META-R1-A, META-R2-A, META-R2-C, META-R2-D, META-R2-E",엘리베이터 > 전기식 엘리베이터 > 일반형,모델,한국
ABA71-K001-20008,,티케이엘리베이터코리아,충청남도 천안시 서북구 입장면 연곡길 235,B20241014102,2024-11-29,승강기안전기준 별표 22,회수,ZETA1-C,,엘리베이터 > 전기식 엘리베이터 > 일반형,모델,한국
ABA71-H011-22001,,그린엘리베이터,경기도 평택시 오성면 오성산단로 36-19,B20241119101,2024-11-30,승강기안전기준 별표 22,회수,GREL-TESS-1.0,,엘리베이터 > 전기식 엘리베이터 > 일반형,모델,한국
ABA73-R003-24001,,티케이엘리베이터코리아,충청남도 천안시 서북구 입장면 연곡길 235,B20241002103,2024-12-02,승강기안전기준 별표 24,정상,tugela,,에스컬레이터 > 에스컬레이터 > 일반형,모델,중국
ABA71-H016-22002,,명신엘리베이터,경기도 파주시 파평면 파평산로407번길 6-27,B20241125102,2024-12-02,승강기안전기준 별표 22,정상,MS-MR-2,,엘리베이터 > 전기식 엘리베이터 > 일반형,모델,한국
ABA71-H026-21001,,한양테크엘리베이터,경기도 양주시 광적면 부흥로930번길 37-6,B20241125104,2024-12-02,승강기안전기준 별표 22,회수,HYTS-MRL-P,,엘리베이터 > 전기식 엘리베이터 > 일반형,모델,한국
ABA71-D005-22001,,대원엔지니어링엘리베이터,인천광역시 서구 봉수대로 277번길 15,B20241030103,2024-12-02,승강기안전기준 별표 22,회수,D1275-MRL,,엘리베이터 > 전기식 엘리베이터 > 일반형,모델,한국
ABA71-N001-21001,,성원엘리베이터,전라북도 전주시 덕진구 신흥안길 52,B20241202101,2024-12-03,승강기안전기준 별표 22,회수,SW-MRL-2,,엘리베이터 > 전기식 엘리베이터 > 일반형,모델,한국
ABA73-R011-23001,,지엔피리프트,경기도 안양시 만안구 덕천로 152번길 25,B20241129101,2024-12-04,승강기안전기준 별표 24,회수,KLT,,에스컬레이터 > 에스컬레이터 > 일반형,모델,중국
ABA71-N001-22001,,성원엘리베이터,전라북도 전주시 덕진구 신흥안길 52,B20241202102,2024-12-04,승강기안전기준 별표 22,정상,SW-MOR-R1,,엘리베이터 > 전기식 엘리베이터 > 일반형,모델,한국
ABA71-D004-24001,,지에스이엘리베이터,인천광역시 서구 가현산로 46번길 69(대곡동),B20241112101,2024-12-04,승강기안전기준 별표 22,정상,GSE-MOR,,엘리베이터 > 전기식 엘리베이터 > 일반형,모델,한국
ABA71-J003-19005,,현대엘리베이터,충청북도 충주시 충주산단1로 128,B20241115101,2024-12-04,승강기안전기준 별표 22,회수,WBLX-GT-3,"WBLX-GA-1, WBLX-GT-1, WBLX-GT-2, WBLX-GX-1, WBLX-GX-2",엘리베이터 > 전기식 엘리베이터 > 일반형,모델,한국
ABA73-M001-24001,,서울경기북부엘리베이터,서울특별시 마포구 성암로 189 11층,B20241118101,2024-12-05,승강기안전기준 별표 24,정상,GRACES,,에스컬레이터 > 에스컬레이터 > 일반형,모델,한국
"ABA76-D001-24001	",,동오전기,인천광역시 서구 봉수대로 321-1 (석남동),B20241202103,2024-12-05,승강기안전기준 별표 26,정상,"DO-W400M	",,휠체어리프트 > 유압식 수직형 휠체어리프트 > 일반형,모델,한국
ABA71-J003-21003,,현대엘리베이터,충청북도 충주시 충주산단1로 128,B20241125101,2024-12-09,승강기안전기준 별표 22,회수,GTLX-R,,엘리베이터 > 전기식 엘리베이터 > 일반형,모델,한국
ABA71-H002-20001,,서울리프트,경기도 화성시 장안면 석포로 300-4,B20241204103,2024-12-09,승강기안전기준 별표 22,정상,SLMR,,엘리베이터 > 전기식 엘리베이터 > 일반형,모델,한국
ABA71-H002-20002,,서울리프트,경기도 화성시 장안면 석포로 300-4,B20241204102,2024-12-09,승강기안전기준 별표 22,정상,SLMRL-P2,,엘리베이터 > 전기식 엘리베이터 > 일반형,모델,한국
ABA71-K003-21001,,동양엘리베이터,충청남도 천안시 서북구 성환은 신방로 142-15,B20241204101,2024-12-09,승강기안전기준 별표 22,정상,DYMR-01,DYMR-02,엘리베이터 > 전기식 엘리베이터 > 일반형,모델,한국
ABA74-R005-21001,,현대엘리베이터,충청북도 충주시 충주산단1로 128,B20241206103,2024-12-12,승강기안전기준 별표 24,정상,SM Series(FSCS_MST),,에스컬레이터 > 무빙워크 > 일반형,모델,중국
ABA71-F001-22001,,신일엘리베이터,"대전광역시 유성구 대학로 27, 901호",B20241209102,2024-12-13,승강기안전기준 별표 22,정상,SIEL-TERA,,엘리베이터 > 전기식 엘리베이터 > 일반형,모델,한국
ABA71-B005-22001,,한림기업,부산광역시 기장군 장안읍 반룡산단1로 55,B20241127101,2024-12-13,승강기안전기준 별표 22,정상,HL-MRL-3,,엘리베이터 > 전기식 엘리베이터 > 일반형,모델,한국
ABA71-N002-20001,,한독엘리베이터,전라북도 완주군 삼례읍 별산농원길 77-24,B20241203101,2024-12-14,승강기안전기준 별표 22,정상,HD-01,,엘리베이터 > 전기식 엘리베이터 > 일반형,모델,한국
ABA71-J004-21001,,대오정공,충청북도 음성군 대소면 소석리 38,B20241121101,2024-12-16,승강기안전기준 별표 22,회수,SKYDREAM,,엘리베이터 > 전기식 엘리베이터 > 일반형,모델,한국
ABA71-J003-20008,,현대엘리베이터,충청북도 충주시 충주산단1로 128,B20241216102,2024-12-17,승강기안전기준 별표 22,회수,GTSS-GH-1,,엘리베이터 > 전기식 엘리베이터 > 일반형,모델,한국
ABA71-H011-22001,,그린엘리베이터,경기도 평택시 오성면 오성산단로 36-19,B20241205101,2024-12-18,승강기안전기준 별표 22,회수,GREL-TESS-1.0,,엘리베이터 > 전기식 엘리베이터 > 일반형,모델,한국
ABA71-J003-19004,,현대엘리베이터,충청북도 충주시 충주산단1로 128,B20241216104,2024-12-19,승강기안전기준 별표 22,회수,WBSS-GY-2,WBSS-GY-1,엘리베이터 > 전기식 엘리베이터 > 일반형,모델,한국
ABA71-J003-21001,,현대엘리베이터,충청북도 충주시 충주산단1로 128,B20241216103,2024-12-19,승강기안전기준 별표 22,회수,WBHSS-GY,,엘리베이터 > 전기식 엘리베이터 > 일반형,모델,한국
ABA71-D002-20001,,후지테크코리아,인천광역시 남동구 호구포로 151,B20241107103,2024-12-19,승강기안전기준 별표 22,정상,FP17XFM35A09-11B,"FP17XNUMEM5, FP17XNUMEM2",엘리베이터 > 전기식 엘리베이터 > 일반형,모델,한국
ABA71-D002-19002,,후지테크코리아,인천광역시 남동구 호구포로 151,B20241107102,2024-12-19,승강기안전기준 별표 22,정상,FP17XFM55A12-12A,"FP17XNUMEN, FP17XWTYF328",엘리베이터 > 전기식 엘리베이터 > 일반형,모델,한국
ABA71-B005-20004,,한림기업,부산광역시 기장군 장안읍 반룡산단1로 55,B20241219103,2024-12-20,승강기안전기준 별표 25,정상,HL-DW-1,,엘리베이터 > 소형화물용 엘리베이터 > 일반형,모델,한국
ABA71-B005-20003,,한림기업,부산광역시 기장군 장안읍 반룡산단1로 55,B20241219102,2024-12-20,승강기안전기준 별표 22,회수,HL-MRL-2,,엘리베이터 > 전기식 엘리베이터 > 일반형,모델,한국
ABA71-B001-20002,,한림기업,부산광역시 기장군 장안읍 반룡산단1로 55,B20241219101,2024-12-20,승강기안전기준 별표 22,정상,HL-MR-1,,엘리베이터 > 전기식 엘리베이터 > 일반형,모델,한국
ABA71-K005-23002,,지에스엘리베이터,충청남도 아산시 둔포면 아산밸리동로 278-2,B20241105101,2024-12-20,승강기안전기준 별표 22,회수,GLB1,,엘리베이터 > 전기식 엘리베이터 > 일반형,모델,한국
ABA71-K005-23003,,지에스엘리베이터,충청남도 아산시 둔포면 아산밸리동로 278-2,B20241202104,2024-12-23,승강기안전기준 별표 22,회수,GMB2,,엘리베이터 > 전기식 엘리베이터 > 일반형,모델,한국
ABA71-L005-24001,,태성산업,대구광역시 북구 대현로 106,B20241122102,2024-12-24,승강기안전기준 별표 22,회수,TSMRL-MOR,,엘리베이터 > 전기식 엘리베이터 > 일반형,모델,한국
ABA71-D002-24001,,후지테크코리아,인천광역시 남동구 호구포로 151,B20241206101,2024-12-24,승강기안전기준 별표 22,정상,ZEXIA-NM5,,엘리베이터 > 전기식 엘리베이터 > 일반형,모델,한국
ABA71-H006-24001,,세명엘리베이터,경기도 양주시 율정로 165번길 220-11,B20241206102,2024-12-24,승강기안전기준 별표 22,정상,SM-MOR,,엘리베이터 > 전기식 엘리베이터 > 일반형,모델,한국
ABA71-M003-24002,,에이엔티,경상남도 김해시 진례면 테크노밸리1로 25,B20241209101,2024-12-24,승강기안전기준 별표 22,회수,AN-MOR,,엘리베이터 > 전기식 엘리베이터 > 일반형,모델,한국
ABA71-M009-24001,,한솔엘리베이터,부산광역시 수영구 수영로 568,B20241210101,2024-12-24,승강기안전기준 별표 22,회수,HS-MOR-DIA6,,엘리베이터 > 전기식 엘리베이터 > 일반형,모델,한국
ABA71-M010-24001,,좋은엘리베이터,부산광역시 강서구 신호산단1로 101,B20240909102,2024-12-24,승강기안전기준 별표 22,정상,ZEST,,엘리베이터 > 전기식 엘리베이터 > 일반형,모델,한국
ABA71-D001-20001,,오티스엘리베이터,서울특별시 영등포구 국제금융로 10,B20241118103,2024-12-24,승강기안전기준 별표 22,정상,ACD4 MR GM2,,엘리베이터 > 전기식 엘리베이터 > 일반형,모델,한국
ABA71-J003-20002,,현대엘리베이터,충청북도 충주시 충주산단1로 128,B20241224103,2024-12-26,승강기안전기준 별표 22,회수,WBHS-GX,,엘리베이터 > 전기식 엘리베이터 > 일반형,모델,한국
ABA71-K003-21002,,동양엘리베이터,충청남도 천안시 서북구 성환은 신방로 142-15,B20241223101,2024-12-27,승강기안전기준 별표 22,정상,DYMRL-M,,엘리베이터 > 전기식 엘리베이터 > 일반형,모델,한국
ABA71-J003-21003,,현대엘리베이터,충청북도 충주시 충주산단1로 128,B20241216105,2024-12-30,승강기안전기준 별표 22,회수,GTLX-R,,엘리베이터 > 전기식 엘리베이터 > 일반형,모델,한국
ABA71-O002-21001,,삼성엘리베이터,전남 순천시 서면 백강로 801,B20241210102,2024-12-30,승강기안전기준 별표 22,정상,SSEL-MRL-P0,,엘리베이터 > 전기식 엘리베이터 > 일반형,모델,한국
ABA71-H010-24001,,엘엠엘리베이터,경기도 김포시 통진읍 옹정로 60,B20241205102,2024-12-30,승강기안전기준 별표 22,정상,LM-MOR04P,,엘리베이터 > 전기식 엘리베이터 > 일반형,모델,한국
ABA73-M002-24001,,케이에스컬레이터,경상남도 거창군 남상면 승강기단지3길 9,B20241015101,2024-12-30,승강기안전기준 별표 24,정상,K Series,,에스컬레이터 > 에스컬레이터 > 일반형,모델,한국
